timestamp,context,query,params,result_rows,result_sample,duration_ms
2026-09-10T19:01:00.385241,find_party_candidates(ABC Trading),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'C', 'ABC Trading', 'ABC Trading')",0,[],318.00
2026-09-10T19:01:00.682148,find_party_candidates(ABC Trading),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', 'ABC Trading%', 'ABC Trading%', 200)",1,"[{'p_code': 2010300647, 'p_type': 'C', 'company_name': 'ABC Trading LLC', 'person_name': 'ABC Trading LLC', 'Phone': '555-123-4567', 'Email': 'billing@abctrading.com', 'p_account': None}]",295.90
2026-09-10T19:01:00.998936,find_party_candidates(ABC Trading),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%ABC Trading%', '%ABC Trading%', 200)",1,"[{'p_code': 2010300647, 'p_type': 'C', 'company_name': 'ABC Trading LLC', 'person_name': 'ABC Trading LLC', 'Phone': '555-123-4567', 'Email': 'billing@abctrading.com', 'p_account': None}]",315.79
2026-09-10T19:01:01.307808,find_party_candidates(ABC Trading),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%ABC%', '%ABC%', 200)",1,"[{'p_code': 2010300647, 'p_type': 'C', 'company_name': 'ABC Trading LLC', 'person_name': 'ABC Trading LLC', 'Phone': '555-123-4567', 'Email': 'billing@abctrading.com', 'p_account': None}]",308.87
2026-09-10T19:01:30.077289,within_open_year,SELECT 1 FROM business_year WHERE by_system_id = %s AND (  (financial_year_start <= %s AND %s <= financial_year_end AND financial_year_status = 1)  OR (audit_year_start <= %s AND %s <= audit_year_end AND audit_year_status = 1)) LIMIT 1,"[146, '2026-09-10', '2026-09-10', '2026-09-10', '2026-09-10']",0,[],510.31
2026-09-10T19:01:30.686073,commit_voucher.party,"SELECT p_code, p_type, company_name, person_name FROM acc_party WHERE p_code = %s AND system_id = %s LIMIT 1","['2010300647', 146]",1,"[{'p_code': 2010300647, 'p_type': 'C', 'company_name': 'ABC Trading LLC', 'person_name': 'ABC Trading LLC'}]",608.78
2026-09-10T19:01:31.841974,get_chart,"SELECT trans_acc_id, trans_acc_desc, subsi_acc_id, subsi_acc_desc, trans_system_id     FROM (SELECT @system_id := %s p) parm, v_trans_accounts_m2     WHERE trans_acc_display = 1     ORDER BY SUBSTRING(trans_acc_id, 1, 1),              SUBSTRING(trans_acc_id, 1, 5),              acc_main_sort, sub_sort, acc_sort, trans_acc_id",[146],221,"[{'trans_acc_id': '1000100010001', 'trans_acc_desc': 'Bank of the west', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010002', 'trans_acc_desc': 'Bank of the Ozarks', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010003', 'trans_acc_desc': 'Bancorp South Bank', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010004', 'trans_a...",543.06
2026-09-10T19:01:34.268499,insert_voucher(261203000169),INSERT CRV,"[261203000169, '2010300647', '2000100310007', '3000100010010', 1250.0]",1,['COMMIT OK'],2149.87
2026-09-10T19:02:38.190969,get_chart,"SELECT trans_acc_id, trans_acc_desc, subsi_acc_id, subsi_acc_desc, trans_system_id     FROM (SELECT @system_id := %s p) parm, v_trans_accounts_m2     WHERE trans_acc_display = 1     ORDER BY SUBSTRING(trans_acc_id, 1, 1),              SUBSTRING(trans_acc_id, 1, 5),              acc_main_sort, sub_sort, acc_sort, trans_acc_id",[146],221,"[{'trans_acc_id': '1000100010001', 'trans_acc_desc': 'Bank of the west', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010002', 'trans_acc_desc': 'Bank of the Ozarks', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010003', 'trans_acc_desc': 'Bancorp South Bank', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010004', 'trans_a...",420.19
2026-09-10T19:02:41.658405,get_chart,"SELECT trans_acc_id, trans_acc_desc, subsi_acc_id, subsi_acc_desc, trans_system_id     FROM (SELECT @system_id := %s p) parm, v_trans_accounts_m2     WHERE trans_acc_display = 1     ORDER BY SUBSTRING(trans_acc_id, 1, 1),              SUBSTRING(trans_acc_id, 1, 5),              acc_main_sort, sub_sort, acc_sort, trans_acc_id",[146],221,"[{'trans_acc_id': '1000100010001', 'trans_acc_desc': 'Bank of the west', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010002', 'trans_acc_desc': 'Bank of the Ozarks', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010003', 'trans_acc_desc': 'Bancorp South Bank', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010004', 'trans_a...",398.36
2026-09-10T19:02:50.359422,list_parties,"SELECT p_code, p_type, company_name, person_name, Email, Phone,        p_account, status FROM acc_party WHERE system_id = %s AND status = 1 ORDER BY p_type, company_name LIMIT %s","[146, 500]",124,"[{'p_code': 2010300629, 'p_type': 'C', 'company_name': '3S', 'person_name': 'Ali', 'Email': None, 'Phone': None, 'p_account': None, 'status': 1}, {'p_code': 2010300639, 'p_type': 'C', 'company_name': '3s(ali)', 'person_name': '3s(ali)', 'Email': None, 'Phone': None, 'p_account': None, 'status': 1}, {'p_code': 2010300647, 'p_type': 'C', 'company_name': 'ABC Trading LLC', 'person_name': 'ABC Trading LLC', 'Email': 'billing@abctrading.com', 'Phone': '555-123-4567', 'p_account': None, 'status': 1}, ...",1132.07
2026-09-10T19:02:54.368590,list_parties,"SELECT p_code, p_type, company_name, person_name, Email, Phone,        p_account, status FROM acc_party WHERE system_id = %s AND status = 1 ORDER BY p_type, company_name LIMIT %s","[146, 500]",124,"[{'p_code': 2010300629, 'p_type': 'C', 'company_name': '3S', 'person_name': 'Ali', 'Email': None, 'Phone': None, 'p_account': None, 'status': 1}, {'p_code': 2010300639, 'p_type': 'C', 'company_name': '3s(ali)', 'person_name': '3s(ali)', 'Email': None, 'Phone': None, 'p_account': None, 'status': 1}, {'p_code': 2010300647, 'p_type': 'C', 'company_name': 'ABC Trading LLC', 'person_name': 'ABC Trading LLC', 'Email': 'billing@abctrading.com', 'Phone': '555-123-4567', 'p_account': None, 'status': 1}, ...",1147.47
2026-09-10T19:03:10.012834,within_open_year,SELECT 1 FROM business_year WHERE by_system_id = %s AND (  (financial_year_start <= %s AND %s <= financial_year_end AND financial_year_status = 1)  OR (audit_year_start <= %s AND %s <= audit_year_end AND audit_year_status = 1)) LIMIT 1,"[146, '2026-09-10', '2026-09-10', '2026-09-10', '2026-09-10']",0,[],1123.95
2026-09-10T19:03:10.629778,find_party_candidates(3S),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'P', '3S', '3S')",0,[],309.62
2026-09-10T19:03:10.829702,find_party_candidates(3S),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'P', '3S%', '3S%', 200)",0,[],198.31
2026-09-10T19:03:11.140081,find_party_candidates(3S),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'P', '%3S%', '%3S%', 200)",0,[],309.33
2026-09-10T19:03:11.756326,find_party_candidates(3S),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, '3S', '3S')",1,"[{'p_code': 2010300629, 'p_type': 'C', 'company_name': '3S', 'person_name': 'Ali', 'Phone': None, 'Email': None, 'p_account': None}]",307.83
2026-09-10T19:03:12.066306,find_party_candidates(3S),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '3S%', '3S%', 200)",2,"[{'p_code': 2010300629, 'p_type': 'C', 'company_name': '3S', 'person_name': 'Ali', 'Phone': None, 'Email': None, 'p_account': None}, {'p_code': 2010300639, 'p_type': 'C', 'company_name': '3s(ali)', 'person_name': '3s(ali)', 'Phone': None, 'Email': None, 'p_account': None}]",308.39
2026-09-10T19:03:12.369079,find_party_candidates(3S),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%3S%', '%3S%', 200)",2,"[{'p_code': 2010300629, 'p_type': 'C', 'company_name': '3S', 'person_name': 'Ali', 'Phone': None, 'Email': None, 'p_account': None}, {'p_code': 2010300639, 'p_type': 'C', 'company_name': '3s(ali)', 'person_name': '3s(ali)', 'Phone': None, 'Email': None, 'p_account': None}]",300.77
2026-09-10T19:07:00.104751,within_open_year,SELECT 1 FROM business_year WHERE by_system_id = %s AND (  (financial_year_start <= %s AND %s <= financial_year_end AND financial_year_status = 1)  OR (audit_year_start <= %s AND %s <= audit_year_end AND audit_year_status = 1)) LIMIT 1,"[146, '2026-09-10', '2026-09-10', '2026-09-10', '2026-09-10']",0,[],510.72
2026-09-10T19:07:00.616886,commit_voucher.party,"SELECT p_code, p_type, company_name, person_name FROM acc_party WHERE p_code = %s AND system_id = %s LIMIT 1","['2010300629', 146]",1,"[{'p_code': 2010300629, 'p_type': 'C', 'company_name': '3S', 'person_name': 'Ali'}]",511.56
2026-09-10T19:07:28.061200,within_open_year,SELECT 1 FROM business_year WHERE by_system_id = %s AND (  (financial_year_start <= %s AND %s <= financial_year_end AND financial_year_status = 1)  OR (audit_year_start <= %s AND %s <= audit_year_end AND audit_year_status = 1)) LIMIT 1,"[146, '2026-09-10', '2026-09-10', '2026-09-10', '2026-09-10']",0,[],614.31
2026-09-10T19:07:28.677670,commit_voucher.party,"SELECT p_code, p_type, company_name, person_name FROM acc_party WHERE p_code = %s AND system_id = %s LIMIT 1","['2010300629', 146]",1,"[{'p_code': 2010300629, 'p_type': 'C', 'company_name': '3S', 'person_name': 'Ali'}]",614.41
2026-09-10T19:08:13.627727,within_open_year,SELECT 1 FROM business_year WHERE by_system_id = %s AND (  (financial_year_start <= %s AND %s <= financial_year_end AND financial_year_status = 1)  OR (audit_year_start <= %s AND %s <= audit_year_end AND audit_year_status = 1)) LIMIT 1,"[146, '2026-09-10', '2026-09-10', '2026-09-10', '2026-09-10']",0,[],469.82
2026-09-10T19:08:14.243006,find_party_candidates(ABC Trading),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'C', 'ABC Trading', 'ABC Trading')",0,[],307.87
2026-09-10T19:08:14.567518,find_party_candidates(ABC Trading),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', 'ABC Trading%', 'ABC Trading%', 200)",1,"[{'p_code': 2010300647, 'p_type': 'C', 'company_name': 'ABC Trading LLC', 'person_name': 'ABC Trading LLC', 'Phone': '555-123-4567', 'Email': 'billing@abctrading.com', 'p_account': None}]",317.04
2026-09-10T19:08:14.769467,find_party_candidates(ABC Trading),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%ABC Trading%', '%ABC Trading%', 200)",1,"[{'p_code': 2010300647, 'p_type': 'C', 'company_name': 'ABC Trading LLC', 'person_name': 'ABC Trading LLC', 'Phone': '555-123-4567', 'Email': 'billing@abctrading.com', 'p_account': None}]",199.99
2026-09-10T19:08:14.970648,find_party_candidates(ABC Trading),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%ABC%', '%ABC%', 200)",1,"[{'p_code': 2010300647, 'p_type': 'C', 'company_name': 'ABC Trading LLC', 'person_name': 'ABC Trading LLC', 'Phone': '555-123-4567', 'Email': 'billing@abctrading.com', 'p_account': None}]",200.44
2026-09-10T19:08:16.094777,get_chart,"SELECT trans_acc_id, trans_acc_desc, subsi_acc_id, subsi_acc_desc, trans_system_id     FROM (SELECT @system_id := %s p) parm, v_trans_accounts_m2     WHERE trans_acc_display = 1     ORDER BY SUBSTRING(trans_acc_id, 1, 1),              SUBSTRING(trans_acc_id, 1, 5),              acc_main_sort, sub_sort, acc_sort, trans_acc_id",[146],221,"[{'trans_acc_id': '1000100010001', 'trans_acc_desc': 'Bank of the west', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010002', 'trans_acc_desc': 'Bank of the Ozarks', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010003', 'trans_acc_desc': 'Bancorp South Bank', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010004', 'trans_a...",621.94
2026-09-10T19:08:56.329190,within_open_year,SELECT 1 FROM business_year WHERE by_system_id = %s AND (  (financial_year_start <= %s AND %s <= financial_year_end AND financial_year_status = 1)  OR (audit_year_start <= %s AND %s <= audit_year_end AND audit_year_status = 1)) LIMIT 1,"[146, '2026-09-10', '2026-09-10', '2026-09-10', '2026-09-10']",0,[],614.27
2026-09-10T19:08:56.924578,commit_voucher.party,"SELECT p_code, p_type, company_name, person_name FROM acc_party WHERE p_code = %s AND system_id = %s LIMIT 1","['2010300647', 146]",1,"[{'p_code': 2010300647, 'p_type': 'C', 'company_name': 'ABC Trading LLC', 'person_name': 'ABC Trading LLC'}]",594.35
2026-09-10T19:08:59.510338,insert_voucher(261203000170),INSERT CRV,"[261203000170, '2010300647', '2000100310007', '3000100010006', 1250.0]",1,['COMMIT OK'],2359.40
2026-09-10T19:10:15.441247,fetch_voucher.master,"SELECT at_id, at_date, at_doc_type, at_desc, at_remarks, at_memo,        at_m_amount, at_party_code, at_bank, at_bank_acc, at_cheque_no,        at_cheque_date, at_status, at_cr_user, at_cr_date, at_up_user, at_up_date FROM acc_trans_m WHERE at_id = %s AND system_id = %s","['260902000056', 146]",0,[],392.25
2026-09-10T19:10:23.942591,fetch_voucher.master,"SELECT at_id, at_date, at_doc_type, at_desc, at_remarks, at_memo,        at_m_amount, at_party_code, at_bank, at_bank_acc, at_cheque_no,        at_cheque_date, at_status, at_cr_user, at_cr_date, at_up_user, at_up_date FROM acc_trans_m WHERE at_id = %s AND system_id = %s","['2609020000056', 146]",0,[],403.51
2026-09-10T19:10:59.710500,fetch_voucher.master,"SELECT at_id, at_date, at_doc_type, at_desc, at_remarks, at_memo,        at_m_amount, at_party_code, at_bank, at_bank_acc, at_cheque_no,        at_cheque_date, at_status, at_cr_user, at_cr_date, at_up_user, at_up_date FROM acc_trans_m WHERE at_id = %s AND system_id = %s","['261203000165', 146]",1,"[{'at_id': 261203000165, 'at_date': datetime.datetime(2026, 9, 4, 0, 0), 'at_doc_type': '01', 'at_desc': 'Receipt Voucher', 'at_remarks': 'Healthcare Services', 'at_memo': 'Healthcare Services', 'at_m_amount': Decimal('2540.00'), 'at_party_code': '2010300629', 'at_bank': 'UBL 1234', 'at_bank_acc': '100045007', 'at_cheque_no': None, 'at_cheque_date': None, 'at_status': '1', 'at_cr_user': '86', 'at_cr_date': datetime.datetime(2026, 9, 4, 21, 31, 30), 'at_up_user': None, 'at_up_date': None}]",397.91
2026-09-10T19:11:00.118816,fetch_voucher.legs,"SELECT at_sno, at_acc_code, at_dc_type, at_amount, at_remarks, atd_date, atd_party FROM acc_trans_d WHERE at_id = %s AND at_system_id = %s ORDER BY at_sno","['261203000165', 146]",2,"[{'at_sno': 1, 'at_acc_code': 100045007, 'at_dc_type': 'D', 'at_amount': Decimal('2540.00'), 'at_remarks': 'Healthcare Services', 'atd_date': datetime.date(2026, 9, 4), 'atd_party': '2010300629'}, {'at_sno': 2, 'at_acc_code': 35002, 'at_dc_type': 'C', 'at_amount': Decimal('-2540.00'), 'at_remarks': 'Healthcare Services', 'atd_date': datetime.date(2026, 9, 4), 'atd_party': '2010300629'}]",407.27
2026-09-10T19:11:00.508456,fetch_voucher.reconciled,SELECT COUNT(*) AS n FROM acc_trans_reconcile WHERE at_id = %s AND at_system_id = %s AND at_acc_reconcile = 1,"['261203000165', 146]",1,[{'n': 0}],389.64
2026-09-10T19:11:00.897557,fetch_voucher.party,"SELECT p_code, p_type, company_name, person_name FROM acc_party WHERE p_code = %s AND system_id = %s LIMIT 1","['2010300629', 146]",1,"[{'p_code': 2010300629, 'p_type': 'C', 'company_name': '3S', 'person_name': 'Ali'}]",388.40
2026-09-10T19:11:29.109902,fetch_voucher.master,"SELECT at_id, at_date, at_doc_type, at_desc, at_remarks, at_memo,        at_m_amount, at_party_code, at_bank, at_bank_acc, at_cheque_no,        at_cheque_date, at_status, at_cr_user, at_cr_date, at_up_user, at_up_date FROM acc_trans_m WHERE at_id = %s AND system_id = %s","['261203000165', 146]",1,"[{'at_id': 261203000165, 'at_date': datetime.datetime(2026, 9, 4, 0, 0), 'at_doc_type': '01', 'at_desc': 'Receipt Voucher', 'at_remarks': 'Healthcare Services', 'at_memo': 'Healthcare Services', 'at_m_amount': Decimal('2540.00'), 'at_party_code': '2010300629', 'at_bank': 'UBL 1234', 'at_bank_acc': '100045007', 'at_cheque_no': None, 'at_cheque_date': None, 'at_status': '1', 'at_cr_user': '86', 'at_cr_date': datetime.datetime(2026, 9, 4, 21, 31, 30), 'at_up_user': None, 'at_up_date': None}]",492.45
2026-09-10T19:11:29.519195,fetch_voucher.legs,"SELECT at_sno, at_acc_code, at_dc_type, at_amount, at_remarks, atd_date, atd_party FROM acc_trans_d WHERE at_id = %s AND at_system_id = %s ORDER BY at_sno","['261203000165', 146]",2,"[{'at_sno': 1, 'at_acc_code': 100045007, 'at_dc_type': 'D', 'at_amount': Decimal('2540.00'), 'at_remarks': 'Healthcare Services', 'atd_date': datetime.date(2026, 9, 4), 'atd_party': '2010300629'}, {'at_sno': 2, 'at_acc_code': 35002, 'at_dc_type': 'C', 'at_amount': Decimal('-2540.00'), 'at_remarks': 'Healthcare Services', 'atd_date': datetime.date(2026, 9, 4), 'atd_party': '2010300629'}]",409.29
2026-09-10T19:11:30.023038,fetch_voucher.reconciled,SELECT COUNT(*) AS n FROM acc_trans_reconcile WHERE at_id = %s AND at_system_id = %s AND at_acc_reconcile = 1,"['261203000165', 146]",1,[{'n': 0}],502.11
2026-09-10T19:11:30.430447,fetch_voucher.party,"SELECT p_code, p_type, company_name, person_name FROM acc_party WHERE p_code = %s AND system_id = %s LIMIT 1","['2010300629', 146]",1,"[{'p_code': 2010300629, 'p_type': 'C', 'company_name': '3S', 'person_name': 'Ali'}]",407.41
2026-09-10T19:11:30.823068,within_open_year,SELECT 1 FROM business_year WHERE by_system_id = %s AND (  (financial_year_start <= %s AND %s <= financial_year_end AND financial_year_status = 1)  OR (audit_year_start <= %s AND %s <= audit_year_end AND audit_year_status = 1)) LIMIT 1,"[146, '2026-09-04', '2026-09-04', '2026-09-04', '2026-09-04']",0,[],391.93
2026-09-10T19:11:31.211039,update_voucher.party,"SELECT p_code, p_type, company_name, person_name FROM acc_party WHERE p_code = %s AND system_id = %s LIMIT 1","['2010300629', 146]",1,"[{'p_code': 2010300629, 'p_type': 'C', 'company_name': '3S', 'person_name': 'Ali'}]",386.55
2026-09-10T19:11:35.461763,fetch_voucher.master,"SELECT at_id, at_date, at_doc_type, at_desc, at_remarks, at_memo,        at_m_amount, at_party_code, at_bank, at_bank_acc, at_cheque_no,        at_cheque_date, at_status, at_cr_user, at_cr_date, at_up_user, at_up_date FROM acc_trans_m WHERE at_id = %s AND system_id = %s","['261203000165', 146]",1,"[{'at_id': 261203000165, 'at_date': datetime.datetime(2026, 9, 4, 0, 0), 'at_doc_type': '01', 'at_desc': 'Receipt Voucher', 'at_remarks': 'Healthcare Services', 'at_memo': 'Healthcare Services', 'at_m_amount': Decimal('2540.00'), 'at_party_code': '2010300629', 'at_bank': 'UBL 1234', 'at_bank_acc': '100045007', 'at_cheque_no': '1234566', 'at_cheque_date': datetime.date(2026, 9, 4), 'at_status': '1', 'at_cr_user': '86', 'at_cr_date': datetime.datetime(2026, 9, 4, 21, 31, 30), 'at_up_user': '86', '...",515.84
2026-09-10T19:11:35.868070,fetch_voucher.legs,"SELECT at_sno, at_acc_code, at_dc_type, at_amount, at_remarks, atd_date, atd_party FROM acc_trans_d WHERE at_id = %s AND at_system_id = %s ORDER BY at_sno","['261203000165', 146]",2,"[{'at_sno': 1, 'at_acc_code': 100045007, 'at_dc_type': 'D', 'at_amount': Decimal('2540.00'), 'at_remarks': 'Healthcare Services', 'atd_date': datetime.date(2026, 9, 4), 'atd_party': '2010300629'}, {'at_sno': 2, 'at_acc_code': 35002, 'at_dc_type': 'C', 'at_amount': Decimal('-2540.00'), 'at_remarks': 'Healthcare Services', 'atd_date': datetime.date(2026, 9, 4), 'atd_party': '2010300629'}]",406.31
2026-09-10T19:11:36.295624,fetch_voucher.reconciled,SELECT COUNT(*) AS n FROM acc_trans_reconcile WHERE at_id = %s AND at_system_id = %s AND at_acc_reconcile = 1,"['261203000165', 146]",1,[{'n': 0}],426.21
2026-09-10T19:11:36.701639,fetch_voucher.party,"SELECT p_code, p_type, company_name, person_name FROM acc_party WHERE p_code = %s AND system_id = %s LIMIT 1","['2010300629', 146]",1,"[{'p_code': 2010300629, 'p_type': 'C', 'company_name': '3S', 'person_name': 'Ali'}]",403.94
2026-09-10T19:11:49.917984,get_chart,"SELECT trans_acc_id, trans_acc_desc, subsi_acc_id, subsi_acc_desc, trans_system_id     FROM (SELECT @system_id := %s p) parm, v_trans_accounts_m2     WHERE trans_acc_display = 1     ORDER BY SUBSTRING(trans_acc_id, 1, 1),              SUBSTRING(trans_acc_id, 1, 5),              acc_main_sort, sub_sort, acc_sort, trans_acc_id",[146],221,"[{'trans_acc_id': '1000100010001', 'trans_acc_desc': 'Bank of the west', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010002', 'trans_acc_desc': 'Bank of the Ozarks', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010003', 'trans_acc_desc': 'Bancorp South Bank', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010004', 'trans_a...",530.34
2026-09-10T19:11:54.655606,get_chart,"SELECT trans_acc_id, trans_acc_desc, subsi_acc_id, subsi_acc_desc, trans_system_id     FROM (SELECT @system_id := %s p) parm, v_trans_accounts_m2     WHERE trans_acc_display = 1     ORDER BY SUBSTRING(trans_acc_id, 1, 1),              SUBSTRING(trans_acc_id, 1, 5),              acc_main_sort, sub_sort, acc_sort, trans_acc_id",[146],221,"[{'trans_acc_id': '1000100010001', 'trans_acc_desc': 'Bank of the west', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010002', 'trans_acc_desc': 'Bank of the Ozarks', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010003', 'trans_acc_desc': 'Bancorp South Bank', 'subsi_acc_id': 100010001, 'subsi_acc_desc': 'Banks', 'trans_system_id': 146}, {'trans_acc_id': '1000100010004', 'trans_a...",457.21
2026-09-10T19:12:02.665233,list_parties,"SELECT p_code, p_type, company_name, person_name, Email, Phone,        p_account, status FROM acc_party WHERE system_id = %s AND status = 1 ORDER BY p_type, company_name LIMIT %s","[146, 500]",124,"[{'p_code': 2010300629, 'p_type': 'C', 'company_name': '3S', 'person_name': 'Ali', 'Email': None, 'Phone': None, 'p_account': None, 'status': 1}, {'p_code': 2010300639, 'p_type': 'C', 'company_name': '3s(ali)', 'person_name': '3s(ali)', 'Email': None, 'Phone': None, 'p_account': None, 'status': 1}, {'p_code': 2010300647, 'p_type': 'C', 'company_name': 'ABC Trading LLC', 'person_name': 'ABC Trading LLC', 'Email': 'billing@abctrading.com', 'Phone': '555-123-4567', 'p_account': None, 'status': 1}, ...",786.51
2026-09-10T19:12:05.553784,list_parties,"SELECT p_code, p_type, company_name, person_name, Email, Phone,        p_account, status FROM acc_party WHERE system_id = %s AND status = 1 ORDER BY p_type, company_name LIMIT %s","[146, 500]",124,"[{'p_code': 2010300629, 'p_type': 'C', 'company_name': '3S', 'person_name': 'Ali', 'Email': None, 'Phone': None, 'p_account': None, 'status': 1}, {'p_code': 2010300639, 'p_type': 'C', 'company_name': '3s(ali)', 'person_name': '3s(ali)', 'Email': None, 'Phone': None, 'p_account': None, 'status': 1}, {'p_code': 2010300647, 'p_type': 'C', 'company_name': 'ABC Trading LLC', 'person_name': 'ABC Trading LLC', 'Email': 'billing@abctrading.com', 'Phone': '555-123-4567', 'p_account': None, 'status': 1}, ...",808.21
2026-09-10T19:12:08.719825,within_open_year,SELECT 1 FROM business_year WHERE by_system_id = %s AND (  (financial_year_start <= %s AND %s <= financial_year_end AND financial_year_status = 1)  OR (audit_year_start <= %s AND %s <= audit_year_end AND audit_year_status = 1)) LIMIT 1,"[146, '2026-09-10', '2026-09-10', '2026-09-10', '2026-09-10']",0,[],966.96
2026-09-10T19:12:09.212509,find_party_candidates(ABC Trading),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'C', 'ABC Trading', 'ABC Trading')",0,[],268.96
